id,duracion_estadia,genero,edad,kids,codigo_destino,tipo_acomodacion,Age_imputed,gender_encoded,acomodacion_predicted
1005748,8,M,39.0,1.0,IT,,39.0,1,Airbnb
1000003,6,M,40.0,1.0,AR,,40.0,1,Airbnb
1004304,2,M,37.0,0.0,UK,,37.0,1,Hotel
1007703,4,M,45.0,1.0,IT,,45.0,1,Hotel
1005641,6,M,31.0,1.0,UK,,31.0,1,Airbnb
1002273,5,M,40.0,1.0,NL,,40.0,1,Airbnb
1004400,4,F,36.0,1.0,UK,,36.0,0,Hotel
1009770,3,F,43.0,1.0,UK,,43.0,0,Airbnb
1010446,5,M,33.0,1.0,NL,,33.0,1,Airbnb
1001929,3,M,31.0,0.0,ES,,31.0,1,Hotel
1012421,6,M,33.0,0.0,COL,,33.0,1,Airbnb
1001552,2,F,37.0,1.0,US,,37.0,0,Hotel
1005536,4,F,41.0,1.0,COL,,41.0,0,Airbnb
1008242,5,F,36.0,0.0,US,,36.0,0,Airbnb
1011949,3,F,50.0,1.0,NL,,50.0,0,Airbnb
1007115,2,F,36.0,0.0,NL,,36.0,0,Airbnb
1004896,3,M,41.0,1.0,UK,,41.0,1,Hotel
1008030,2,M,41.0,0.0,IT,,41.0,1,Airbnb
1007966,4,F,41.0,1.0,PE,,41.0,0,Airbnb
1003863,3,M,,1.0,IT,,40.512179278986686,1,Airbnb
1006498,2,M,47.0,1.0,AR,,47.0,1,Hotel
1005971,4,F,37.0,0.0,ES,,37.0,0,Airbnb
1012383,2,M,36.0,0.0,NL,,36.0,1,Hotel
1005585,7,F,45.0,1.0,COL,,45.0,0,Hotel
1008668,2,M,,0.0,COL,,40.512179278986686,1,Hotel
1010557,4,F,36.0,1.0,COL,,36.0,0,Hotel
1004233,4,F,44.0,0.0,AR,,44.0,0,Hotel
1009570,4,F,37.0,1.0,NL,,37.0,0,Hotel
1009946,3,M,51.0,1.0,AR,,51.0,1,Hotel
1006336,4,F,35.0,0.0,IT,,35.0,0,Airbnb
1009674,5,F,37.0,0.0,IT,,37.0,0,Airbnb
1008422,4,F,43.0,0.0,UK,,43.0,0,Hotel
1005348,5,M,47.0,0.0,AR,,47.0,1,Airbnb
1004471,3,M,35.0,0.0,PE,,35.0,1,Hotel
1010050,4,M,43.0,0.0,ES,,43.0,1,Airbnb
1001698,4,F,39.0,1.0,COL,,39.0,0,Hotel
1002023,3,F,41.0,1.0,AR,,41.0,0,Airbnb
1000349,3,F,40.0,1.0,COL,,40.0,0,Hotel
1000722,3,F,41.0,1.0,US,,41.0,0,Airbnb
1009019,3,F,33.0,1.0,IT,,33.0,0,Hotel
1003237,5,M,44.0,1.0,ES,,44.0,1,Hotel
1006448,5,M,36.0,0.0,PE,,36.0,1,Hotel
1010228,7,F,42.0,0.0,ES,,42.0,0,Hotel
1009727,7,F,44.0,1.0,US,,44.0,0,Airbnb
1002269,2,F,47.0,0.0,US,,47.0,0,Hotel
1007634,5,F,,1.0,ES,,40.512179278986686,0,Hotel
1006796,4,M,34.0,1.0,IT,,34.0,1,Airbnb
1005503,3,F,37.0,1.0,ES,,37.0,0,Hotel
1009118,5,F,42.0,1.0,COL,,42.0,0,Airbnb
1002651,6,M,42.0,1.0,AR,,42.0,1,Hotel
1002701,3,M,39.0,1.0,IT,,39.0,1,Airbnb
1003170,5,F,,0.0,NL,,40.512179278986686,0,Hotel
1008657,2,F,40.0,1.0,ES,,40.0,0,Hotel
1004874,2,M,35.0,1.0,COL,,35.0,1,Airbnb
1008869,1,F,46.0,1.0,COL,,46.0,0,Airbnb
1002855,4,F,50.0,1.0,NL,,50.0,0,Airbnb
1010027,3,M,37.0,1.0,PE,,37.0,1,Airbnb
1012249,3,M,41.0,0.0,ES,,41.0,1,Airbnb
1011348,4,M,40.0,0.0,AR,,40.0,1,Hotel
1013562,4,M,46.0,1.0,NL,,46.0,1,Hotel
1004320,6,F,47.0,1.0,PE,,47.0,0,Airbnb
1003365,4,F,,1.0,COL,,40.512179278986686,0,Airbnb
1003550,4,F,41.0,0.0,PE,,41.0,0,Hotel
1011629,5,M,35.0,1.0,UK,,35.0,1,Airbnb
1010018,4,F,,0.0,PE,,40.512179278986686,0,Hotel
1009175,4,M,43.0,0.0,PE,,43.0,1,Airbnb
1008051,5,M,31.0,1.0,IT,,31.0,1,Airbnb
1001166,2,M,38.0,1.0,COL,,38.0,1,Airbnb
1005085,2,M,27.0,0.0,ES,,27.0,1,Hotel
1011631,2,M,32.0,0.0,COL,,32.0,1,Hotel
1006462,2,F,40.0,1.0,IT,,40.0,0,Hotel
1001657,4,F,35.0,1.0,IT,,35.0,0,Hotel
1010892,2,F,43.0,1.0,US,,43.0,0,Airbnb
1012733,3,M,50.0,1.0,PE,,50.0,1,Hotel
1009340,3,M,,0.0,ES,,40.512179278986686,1,Airbnb
1007000,8,M,45.0,0.0,US,,45.0,1,Airbnb
1007024,5,F,51.0,0.0,IT,,51.0,0,Hotel
1007900,3,F,41.0,1.0,NL,,41.0,0,Airbnb
1006367,4,M,,1.0,COL,,40.512179278986686,1,Hotel
1007797,5,F,36.0,1.0,US,,36.0,0,Hotel
1013299,4,M,46.0,1.0,UK,,46.0,1,Hotel
1000641,7,F,42.0,1.0,IT,,42.0,0,Airbnb
1004721,3,M,44.0,0.0,ES,,44.0,1,Airbnb
1010537,3,M,44.0,0.0,US,,44.0,1,Airbnb
1005856,8,M,29.0,1.0,US,,29.0,1,Hotel
1009722,4,F,52.0,1.0,COL,,52.0,0,Airbnb
1007723,3,F,45.0,0.0,COL,,45.0,0,Hotel
1005096,3,M,47.0,0.0,AR,,47.0,1,Airbnb
1008475,3,F,54.0,0.0,ES,,54.0,0,Airbnb
1014000,7,F,39.0,1.0,UK,,39.0,0,Hotel
1011378,5,M,50.0,0.0,PE,,50.0,1,Airbnb
1011953,3,F,42.0,1.0,IT,,42.0,0,Airbnb
1005541,2,F,42.0,1.0,US,,42.0,0,Airbnb
1002174,5,F,42.0,0.0,ES,,42.0,0,Hotel
1005070,3,M,43.0,0.0,AR,,43.0,1,Airbnb
1003455,3,F,35.0,0.0,US,,35.0,0,Airbnb
1008945,4,M,,0.0,US,,40.512179278986686,1,Hotel
1008183,4,F,,0.0,ES,,40.512179278986686,0,Hotel
1013519,4,M,46.0,0.0,NL,,46.0,1,Airbnb
1010977,2,M,,0.0,IT,,40.512179278986686,1,Hotel
1001465,4,M,48.0,1.0,COL,,48.0,1,Hotel
1002867,5,M,37.0,0.0,PE,,37.0,1,Hotel
1000501,4,M,,1.0,COL,,40.512179278986686,1,Hotel
1007257,4,M,47.0,1.0,PE,,47.0,1,Hotel
1000989,9,F,31.0,1.0,US,,31.0,0,Hotel
1010907,4,M,42.0,0.0,US,,42.0,1,Airbnb
1010004,3,F,39.0,0.0,ES,,39.0,0,Airbnb
1008686,3,F,51.0,1.0,AR,,51.0,0,Airbnb
1000742,2,F,41.0,0.0,IT,,41.0,0,Hotel
1000780,8,M,39.0,0.0,NL,,39.0,1,Hotel
1012725,2,F,41.0,0.0,UK,,41.0,0,Hotel
1000203,3,F,35.0,1.0,COL,,35.0,0,Hotel
1006879,1,F,48.0,0.0,UK,,48.0,0,Airbnb
1012653,5,M,30.0,0.0,US,,30.0,1,Hotel
1005181,2,M,45.0,0.0,NL,,45.0,1,Airbnb
1006590,4,F,47.0,1.0,AR,,47.0,0,Airbnb
1012454,3,M,45.0,0.0,US,,45.0,1,Airbnb
1011123,3,M,35.0,1.0,US,,35.0,1,Airbnb
1007902,7,F,,1.0,PE,,40.512179278986686,0,Hotel
1008867,3,F,,1.0,US,,40.512179278986686,0,Hotel
1008187,2,M,36.0,0.0,US,,36.0,1,Hotel
1013301,4,F,38.0,1.0,IT,,38.0,0,Hotel
1008487,6,F,,0.0,UK,,40.512179278986686,0,Hotel
1013429,2,F,49.0,1.0,PE,,49.0,0,Airbnb
1007137,3,M,49.0,1.0,UK,,49.0,1,Hotel
1002080,1,M,37.0,1.0,ES,,37.0,1,Airbnb
1010284,1,F,35.0,0.0,US,,35.0,0,Airbnb
1000442,3,F,40.0,1.0,IT,,40.0,0,Hotel
1007061,2,M,36.0,0.0,AR,,36.0,1,Hotel
1003716,3,F,45.0,0.0,US,,45.0,0,Hotel
1002843,4,M,,0.0,IT,,40.512179278986686,1,Hotel
1006635,1,F,37.0,1.0,UK,,37.0,0,Hotel
1005042,5,M,,1.0,NL,,40.512179278986686,1,Airbnb
1010396,5,F,41.0,0.0,US,,41.0,0,Hotel
1007365,2,F,43.0,0.0,PE,,43.0,0,Hotel
1012064,1,M,41.0,0.0,ES,,41.0,1,Airbnb
1006000,3,F,34.0,1.0,IT,,34.0,0,Hotel
1007408,6,M,43.0,0.0,ES,,43.0,1,Airbnb
1002501,4,F,32.0,0.0,UK,,32.0,0,Airbnb
1009606,5,F,40.0,1.0,IT,,40.0,0,Hotel
1007583,3,M,,0.0,PE,,40.512179278986686,1,Airbnb
1013657,2,F,39.0,1.0,IT,,39.0,0,Hotel
1011251,6,F,42.0,0.0,NL,,42.0,0,Hotel
1011649,3,F,37.0,0.0,US,,37.0,0,Airbnb
1002805,2,M,44.0,1.0,COL,,44.0,1,Hotel
1003605,2,M,41.0,0.0,US,,41.0,1,Airbnb
1004234,6,M,47.0,1.0,PE,,47.0,1,Hotel
1011147,4,F,50.0,1.0,IT,,50.0,0,Airbnb
1002047,5,F,46.0,0.0,PE,,46.0,0,Hotel
1000993,2,M,37.0,1.0,PE,,37.0,1,Airbnb
1000410,3,F,39.0,1.0,PE,,39.0,0,Hotel
1006252,8,F,50.0,0.0,IT,,50.0,0,Hotel
1000260,4,F,39.0,0.0,NL,,39.0,0,Airbnb
1005307,3,F,42.0,0.0,AR,,42.0,0,Hotel
1009531,6,F,45.0,0.0,IT,,45.0,0,Hotel
1002000,9,M,44.0,1.0,NL,,44.0,1,Hotel
1006499,4,M,38.0,0.0,PE,,38.0,1,Hotel
1005312,5,F,48.0,1.0,IT,,48.0,0,Airbnb
1005336,4,F,47.0,1.0,US,,47.0,0,Airbnb
1005712,4,F,36.0,0.0,AR,,36.0,0,Airbnb
1014087,2,M,39.0,0.0,PE,,39.0,1,Hotel
1002622,4,F,28.0,0.0,UK,,28.0,0,Airbnb
1003141,2,M,43.0,0.0,COL,,43.0,1,Airbnb
1009480,3,F,43.0,0.0,UK,,43.0,0,Hotel
1000561,6,F,33.0,1.0,UK,,33.0,0,Hotel
1000868,2,F,,0.0,NL,,40.512179278986686,0,Hotel
1011913,9,M,47.0,0.0,AR,,47.0,1,Airbnb
1005974,7,F,42.0,1.0,US,,42.0,0,Airbnb
1001934,5,F,38.0,1.0,COL,,38.0,0,Hotel
1003485,7,F,40.0,0.0,PE,,40.0,0,Airbnb
1008741,3,F,,0.0,IT,,40.512179278986686,0,Hotel
1011419,2,M,37.0,0.0,COL,,37.0,1,Hotel
1012921,2,M,42.0,0.0,AR,,42.0,1,Airbnb
1001566,3,F,43.0,0.0,NL,,43.0,0,Hotel
1003379,2,M,32.0,0.0,IT,,32.0,1,Hotel
1007467,3,F,36.0,0.0,IT,,36.0,0,Airbnb
1006909,2,M,45.0,1.0,COL,,45.0,1,Hotel
1001917,6,M,33.0,1.0,PE,,33.0,1,Airbnb
1000257,1,M,42.0,0.0,PE,,42.0,1,Airbnb
1005935,6,M,39.0,0.0,IT,,39.0,1,Hotel
1004101,6,M,45.0,0.0,UK,,45.0,1,Airbnb
1001066,2,M,37.0,0.0,COL,,37.0,1,Hotel
1007591,3,F,38.0,0.0,PE,,38.0,0,Airbnb
1002951,1,F,41.0,1.0,US,,41.0,0,Airbnb
1013127,4,F,51.0,1.0,IT,,51.0,0,Hotel
1003851,3,M,41.0,0.0,US,,41.0,1,Airbnb
1008693,4,M,41.0,1.0,ES,,41.0,1,Hotel
1004888,7,M,32.0,1.0,IT,,32.0,1,Airbnb
1009589,4,F,44.0,1.0,COL,,44.0,0,Airbnb
1009607,3,M,43.0,0.0,COL,,43.0,1,Airbnb
1007710,5,M,47.0,0.0,IT,,47.0,1,Airbnb
1012237,2,F,39.0,0.0,ES,,39.0,0,Airbnb
1012308,6,M,50.0,0.0,AR,,50.0,1,Airbnb
1001638,6,F,39.0,0.0,PE,,39.0,0,Airbnb
1001565,5,M,37.0,1.0,COL,,37.0,1,Airbnb
1000901,4,M,45.0,0.0,UK,,45.0,1,Airbnb
1004880,3,M,40.0,1.0,COL,,40.0,1,Airbnb
1006031,6,M,38.0,1.0,AR,,38.0,1,Airbnb
1009996,3,M,36.0,1.0,COL,,36.0,1,Airbnb
1002982,2,F,39.0,1.0,PE,,39.0,0,Hotel
1005138,3,F,,1.0,UK,,40.512179278986686,0,Hotel
1013911,5,F,40.0,0.0,IT,,40.0,0,Airbnb
1004052,7,F,33.0,0.0,AR,,33.0,0,Airbnb
1012566,9,F,43.0,0.0,IT,,43.0,0,Airbnb
1009488,3,M,40.0,1.0,NL,,40.0,1,Airbnb
1000393,5,M,35.0,1.0,AR,,35.0,1,Airbnb
1001117,4,F,28.0,1.0,IT,,28.0,0,Hotel
1003214,3,M,41.0,0.0,COL,,41.0,1,Airbnb
1002488,5,F,45.0,1.0,PE,,45.0,0,Airbnb
1002414,3,M,41.0,0.0,ES,,41.0,1,Airbnb
1003498,6,F,41.0,1.0,NL,,41.0,0,Airbnb
1013141,5,F,43.0,1.0,UK,,43.0,0,Airbnb
1007071,3,F,44.0,1.0,IT,,44.0,0,Airbnb
1013125,5,M,37.0,1.0,AR,,37.0,1,Airbnb
1003215,4,F,43.0,1.0,IT,,43.0,0,Airbnb
1008564,5,M,40.0,1.0,UK,,40.0,1,Airbnb
1003532,2,M,39.0,0.0,US,,39.0,1,Hotel
1007516,5,M,43.0,0.0,PE,,43.0,1,Airbnb
1006660,5,F,44.0,1.0,ES,,44.0,0,Airbnb
1012364,5,F,,0.0,US,,40.512179278986686,0,Hotel
1012071,3,F,,1.0,UK,,40.512179278986686,0,Hotel
1000536,5,F,38.0,1.0,PE,,38.0,0,Hotel
1010999,2,M,43.0,0.0,COL,,43.0,1,Airbnb
1006116,4,F,49.0,0.0,UK,,49.0,0,Hotel
1013981,3,F,38.0,1.0,IT,,38.0,0,Hotel
1011116,6,F,45.0,1.0,UK,,45.0,0,Airbnb
1004175,4,M,36.0,0.0,COL,,36.0,1,Hotel
1008200,4,F,,0.0,COL,,40.512179278986686,0,Hotel
1011797,3,F,40.0,1.0,US,,40.0,0,Hotel
1012008,2,F,32.0,0.0,UK,,32.0,0,Airbnb
1006166,3,F,40.0,1.0,US,,40.0,0,Hotel
1013167,3,M,41.0,0.0,IT,,41.0,1,Airbnb
1013609,7,F,44.0,1.0,ES,,44.0,0,Airbnb
1011097,2,F,38.0,1.0,PE,,38.0,0,Hotel
1003650,3,M,40.0,0.0,NL,,40.0,1,Hotel
1011040,4,M,41.0,0.0,AR,,41.0,1,Airbnb
1000691,2,F,42.0,0.0,PE,,42.0,0,Hotel
1013842,3,F,46.0,1.0,COL,,46.0,0,Airbnb
1003004,6,F,41.0,0.0,COL,,41.0,0,Hotel
1001354,4,M,51.0,0.0,UK,,51.0,1,Airbnb
1002780,4,M,,0.0,NL,,40.512179278986686,1,Hotel
1007891,3,M,45.0,1.0,UK,,45.0,1,Hotel
1011512,6,M,43.0,0.0,IT,,43.0,1,Airbnb
1006785,2,F,37.0,0.0,PE,,37.0,0,Airbnb
1006601,4,M,46.0,1.0,IT,,46.0,1,Hotel
1007542,2,F,51.0,0.0,ES,,51.0,0,Hotel
1008959,3,F,38.0,1.0,US,,38.0,0,Hotel
1009823,6,M,,1.0,PE,,40.512179278986686,1,Hotel
1001014,6,M,45.0,1.0,UK,,45.0,1,Hotel
1013888,3,M,37.0,1.0,AR,,37.0,1,Airbnb
1008091,8,M,39.0,1.0,PE,,39.0,1,Airbnb
1012142,5,F,37.0,0.0,US,,37.0,0,Airbnb
1005526,4,M,37.0,0.0,IT,,37.0,1,Hotel
1006819,3,F,31.0,0.0,US,,31.0,0,Airbnb
1010245,3,F,,1.0,COL,,40.512179278986686,0,Hotel
1003583,4,F,39.0,0.0,US,,39.0,0,Airbnb
1010293,5,M,43.0,1.0,UK,,43.0,1,Hotel
1002588,5,M,47.0,1.0,US,,47.0,1,Hotel
1004808,4,F,,0.0,COL,,40.512179278986686,0,Hotel
1006619,5,F,41.0,0.0,PE,,41.0,0,Hotel
1006323,1,M,40.0,0.0,IT,,40.0,1,Hotel
1006225,5,F,26.0,1.0,UK,,26.0,0,Hotel
1012369,5,M,34.0,0.0,UK,,34.0,1,Hotel
1003568,5,M,37.0,1.0,US,,37.0,1,Airbnb
1006854,2,F,44.0,0.0,UK,,44.0,0,Hotel
1004796,6,M,34.0,0.0,PE,,34.0,1,Hotel
1003590,3,M,47.0,0.0,UK,,47.0,1,Airbnb
1009170,5,M,33.0,0.0,COL,,33.0,1,Hotel
1005050,1,M,46.0,1.0,UK,,46.0,1,Hotel
1009194,4,M,45.0,0.0,ES,,45.0,1,Airbnb
1000035,2,F,33.0,0.0,UK,,33.0,0,Hotel
1004819,7,F,44.0,1.0,PE,,44.0,0,Airbnb
1003002,4,M,40.0,0.0,NL,,40.0,1,Hotel
1001441,6,F,47.0,0.0,AR,,47.0,0,Hotel
1005513,1,M,37.0,1.0,COL,,37.0,1,Airbnb
1002854,6,F,36.0,0.0,US,,36.0,0,Airbnb
1007753,7,F,38.0,1.0,ES,,38.0,0,Hotel
1003879,3,F,46.0,0.0,PE,,46.0,0,Hotel
1012729,4,F,38.0,0.0,US,,38.0,0,Airbnb
1008038,5,M,34.0,1.0,IT,,34.0,1,Airbnb
1009388,1,F,39.0,0.0,US,,39.0,0,Airbnb
1008854,2,M,49.0,0.0,ES,,49.0,1,Airbnb
1004486,7,M,28.0,0.0,US,,28.0,1,Airbnb
1007222,3,F,43.0,1.0,IT,,43.0,0,Airbnb
1001626,5,F,45.0,0.0,NL,,45.0,0,Hotel
1006379,8,F,42.0,1.0,PE,,42.0,0,Airbnb
1012565,6,M,,1.0,UK,,40.512179278986686,1,Hotel
1003827,3,M,37.0,1.0,UK,,37.0,1,Airbnb
1004971,6,M,42.0,1.0,ES,,42.0,1,Hotel
1002570,4,F,37.0,1.0,UK,,37.0,0,Hotel
1012403,3,F,35.0,1.0,COL,,35.0,0,Hotel
1003517,4,M,44.0,1.0,PE,,44.0,1,Hotel
1007996,1,M,42.0,0.0,ES,,42.0,1,Airbnb
1005136,4,F,,1.0,AR,,40.512179278986686,0,Airbnb
1005051,9,F,44.0,1.0,PE,,44.0,0,Airbnb
1008420,4,F,44.0,1.0,AR,,44.0,0,Airbnb
1013809,4,M,35.0,1.0,UK,,35.0,1,Airbnb
1006715,4,F,,0.0,UK,,40.512179278986686,0,Hotel
1000033,2,M,39.0,1.0,NL,,39.0,1,Airbnb
1011545,5,F,44.0,0.0,IT,,44.0,0,Hotel
1007081,4,F,,1.0,NL,,40.512179278986686,0,Airbnb
1011602,7,F,40.0,1.0,ES,,40.0,0,Hotel
1006209,5,F,36.0,1.0,COL,,36.0,0,Hotel
1000586,6,F,40.0,1.0,COL,,40.0,0,Hotel
1011977,4,F,46.0,1.0,ES,,46.0,0,Airbnb
1007893,2,M,51.0,1.0,NL,,51.0,1,Hotel
1006793,5,F,40.0,1.0,IT,,40.0,0,Hotel
1012395,2,M,43.0,1.0,AR,,43.0,1,Hotel
1002474,6,M,48.0,1.0,AR,,48.0,1,Hotel
1001322,3,M,,0.0,NL,,40.512179278986686,1,Airbnb
1001551,8,M,39.0,0.0,COL,,39.0,1,Hotel
1005981,1,F,38.0,0.0,ES,,38.0,0,Hotel
1013963,3,F,32.0,1.0,NL,,32.0,0,Hotel
1003086,1,M,43.0,1.0,UK,,43.0,1,Hotel
1002375,2,M,42.0,0.0,ES,,42.0,1,Airbnb
1002262,2,M,38.0,1.0,UK,,38.0,1,Airbnb
1004115,3,M,38.0,0.0,AR,,38.0,1,Hotel
1005011,3,M,47.0,0.0,IT,,47.0,1,Airbnb
1006441,2,F,40.0,1.0,US,,40.0,0,Hotel
1002783,2,F,,1.0,US,,40.512179278986686,0,Hotel
1010862,3,F,47.0,1.0,UK,,47.0,0,Airbnb
1011250,4,F,38.0,0.0,AR,,38.0,0,Airbnb
1007131,1,F,36.0,0.0,ES,,36.0,0,Airbnb
1013145,4,M,39.0,1.0,NL,,39.0,1,Airbnb
1009769,2,F,38.0,0.0,PE,,38.0,0,Airbnb
1010971,1,F,41.0,0.0,ES,,41.0,0,Hotel
1008526,3,M,46.0,0.0,NL,,46.0,1,Airbnb
1009743,3,F,47.0,0.0,IT,,47.0,0,Hotel
1007658,3,F,41.0,0.0,AR,,41.0,0,Hotel
1006938,6,M,44.0,1.0,NL,,44.0,1,Hotel
1012353,3,F,41.0,1.0,UK,,41.0,0,Airbnb
1013285,3,F,,1.0,COL,,40.512179278986686,0,Hotel
1000631,5,F,41.0,0.0,COL,,41.0,0,Hotel
1013344,5,M,40.0,1.0,UK,,40.0,1,Airbnb
1004713,8,F,38.0,0.0,NL,,38.0,0,Airbnb
1010134,6,F,51.0,1.0,NL,,51.0,0,Airbnb
1004075,3,F,41.0,0.0,COL,,41.0,0,Hotel
1008976,6,M,48.0,0.0,US,,48.0,1,Airbnb
1013786,3,F,43.0,0.0,NL,,43.0,0,Hotel
1004262,2,M,43.0,1.0,AR,,43.0,1,Hotel
1013726,3,M,47.0,0.0,ES,,47.0,1,Airbnb
1009945,5,F,47.0,1.0,AR,,47.0,0,Airbnb
1005629,5,F,46.0,0.0,AR,,46.0,0,Hotel
1003007,8,M,44.0,0.0,AR,,44.0,1,Airbnb
1005321,4,F,33.0,1.0,UK,,33.0,0,Hotel
1002202,5,F,46.0,1.0,NL,,46.0,0,Airbnb
1010045,8,M,40.0,1.0,NL,,40.0,1,Airbnb
1013113,5,F,48.0,0.0,ES,,48.0,0,Hotel
1003500,3,M,43.0,1.0,NL,,43.0,1,Hotel
1006954,5,F,37.0,1.0,NL,,37.0,0,Hotel
1002445,2,M,42.0,1.0,COL,,42.0,1,Hotel
1007995,3,F,46.0,0.0,US,,46.0,0,Hotel
1007103,6,M,42.0,0.0,ES,,42.0,1,Airbnb
1008652,5,F,39.0,0.0,AR,,39.0,0,Airbnb
1006264,1,F,37.0,0.0,AR,,37.0,0,Airbnb
1004963,2,F,43.0,0.0,AR,,43.0,0,Hotel
1000695,4,F,46.0,0.0,IT,,46.0,0,Hotel
1009095,8,F,46.0,1.0,IT,,46.0,0,Airbnb
1008298,3,M,40.0,1.0,AR,,40.0,1,Airbnb
1009273,3,M,36.0,1.0,ES,,36.0,1,Airbnb
1008389,4,M,39.0,1.0,COL,,39.0,1,Airbnb
1001235,2,M,43.0,1.0,COL,,43.0,1,Hotel
1005910,4,M,45.0,1.0,AR,,45.0,1,Hotel
1002842,6,M,,0.0,ES,,40.512179278986686,1,Hotel
1005453,4,M,44.0,1.0,PE,,44.0,1,Hotel
1002200,3,F,38.0,0.0,IT,,38.0,0,Airbnb
1012723,5,M,,0.0,COL,,40.512179278986686,1,Hotel
1002388,5,F,,0.0,ES,,40.512179278986686,0,Hotel
1008781,4,M,37.0,0.0,PE,,37.0,1,Hotel
1012023,6,M,41.0,1.0,UK,,41.0,1,Hotel
1002448,3,M,,1.0,ES,,40.512179278986686,1,Airbnb
1001990,5,M,37.0,0.0,COL,,37.0,1,Hotel
1011388,2,F,42.0,0.0,IT,,42.0,0,Hotel
1009758,4,F,35.0,1.0,IT,,35.0,0,Hotel
1009828,4,F,38.0,0.0,COL,,38.0,0,Airbnb
1013372,6,F,50.0,0.0,AR,,50.0,0,Hotel
1008997,5,M,38.0,1.0,IT,,38.0,1,Airbnb
1007030,2,M,36.0,0.0,IT,,36.0,1,Hotel
1005914,1,F,,1.0,NL,,40.512179278986686,0,Hotel
1008462,3,F,45.0,1.0,COL,,45.0,0,Airbnb
1011211,5,M,48.0,0.0,COL,,48.0,1,Airbnb
1007110,4,F,40.0,1.0,NL,,40.0,0,Hotel
1003144,6,F,33.0,1.0,ES,,33.0,0,Hotel
1011589,5,F,31.0,1.0,PE,,31.0,0,Hotel
1012045,4,M,46.0,0.0,NL,,46.0,1,Airbnb
1008669,5,M,41.0,0.0,UK,,41.0,1,Airbnb
1007259,3,M,48.0,0.0,COL,,48.0,1,Airbnb
1006392,4,M,35.0,1.0,ES,,35.0,1,Airbnb
1006866,2,M,,1.0,NL,,40.512179278986686,1,Hotel
1001489,3,F,40.0,1.0,COL,,40.0,0,Hotel
1005860,4,F,43.0,0.0,COL,,43.0,0,Hotel
1005362,4,F,58.0,0.0,ES,,58.0,0,Airbnb
1001922,4,F,39.0,0.0,UK,,39.0,0,Airbnb
1007693,7,M,33.0,0.0,PE,,33.0,1,Airbnb
1002922,3,F,47.0,1.0,UK,,47.0,0,Airbnb
1011355,6,M,41.0,0.0,NL,,41.0,1,Airbnb
1001296,1,M,45.0,0.0,COL,,45.0,1,Airbnb
1012012,5,M,34.0,0.0,NL,,34.0,1,Hotel
1011109,3,M,33.0,1.0,AR,,33.0,1,Airbnb
1008322,5,M,38.0,1.0,PE,,38.0,1,Airbnb
1003503,4,F,40.0,1.0,NL,,40.0,0,Hotel
1014004,8,M,42.0,0.0,US,,42.0,1,Airbnb
1007056,7,F,38.0,0.0,IT,,38.0,0,Airbnb
1008695,3,M,36.0,1.0,ES,,36.0,1,Airbnb
1013709,6,M,40.0,1.0,UK,,40.0,1,Airbnb
1011825,9,M,34.0,0.0,PE,,34.0,1,Hotel
1008052,3,M,45.0,0.0,AR,,45.0,1,Airbnb
1011573,3,F,40.0,1.0,US,,40.0,0,Hotel
1011184,3,M,39.0,1.0,IT,,39.0,1,Airbnb
1011801,3,F,41.0,0.0,UK,,41.0,0,Hotel
1006483,4,F,51.0,1.0,AR,,51.0,0,Hotel
1009129,3,F,47.0,0.0,IT,,47.0,0,Hotel
1003628,6,F,51.0,0.0,ES,,51.0,0,Hotel
1004588,2,M,49.0,0.0,NL,,49.0,1,Airbnb
1013855,4,M,37.0,0.0,IT,,37.0,1,Hotel
1013039,4,M,50.0,0.0,AR,,50.0,1,Hotel
1012523,4,M,,0.0,US,,40.512179278986686,1,Hotel
1001963,5,F,39.0,0.0,US,,39.0,0,Airbnb
1003040,3,M,38.0,0.0,PE,,38.0,1,Hotel
1009082,4,F,39.0,0.0,NL,,39.0,0,Airbnb
1007417,5,M,39.0,0.0,IT,,39.0,1,Hotel
1010638,5,M,40.0,0.0,NL,,40.0,1,Hotel
1001494,2,M,39.0,1.0,IT,,39.0,1,Airbnb
1010906,3,M,42.0,1.0,ES,,42.0,1,Hotel
1005241,4,M,37.0,0.0,AR,,37.0,1,Hotel
1012277,8,F,38.0,0.0,PE,,38.0,0,Airbnb
1013467,4,M,41.0,1.0,COL,,41.0,1,Hotel
1006778,6,F,37.0,1.0,COL,,37.0,0,Hotel
1006537,3,M,39.0,1.0,COL,,39.0,1,Airbnb
1013275,3,M,42.0,0.0,PE,,42.0,1,Airbnb
1012359,3,M,36.0,0.0,UK,,36.0,1,Hotel
1003077,3,M,45.0,1.0,ES,,45.0,1,Hotel
1013995,7,M,28.0,1.0,COL,,28.0,1,Airbnb
1007846,2,F,38.0,1.0,ES,,38.0,0,Hotel
1000887,6,F,39.0,0.0,NL,,39.0,0,Airbnb
1003205,3,F,39.0,0.0,NL,,39.0,0,Airbnb
1005893,7,F,45.0,0.0,US,,45.0,0,Hotel
1011338,5,M,41.0,0.0,ES,,41.0,1,Airbnb
1008078,2,M,36.0,0.0,AR,,36.0,1,Hotel
1005033,3,F,43.0,1.0,US,,43.0,0,Airbnb
1001340,3,F,29.0,0.0,NL,,29.0,0,Airbnb
1014020,2,F,43.0,1.0,ES,,43.0,0,Airbnb
